696200	436.604	0	-0.273805	436.604	0	0
696199	873.209	0	-0.547611	436.604	0	1
696199	1309.81	0	-0.821416	436.604	0	2
696198	1746.42	0	-1.09522	436.603	0	3
696197	2183.02	0	-1.36903	436.602	0	4
696195	2619.62	0	-1.64283	436.601	0	5
696193	3056.22	0	-1.91663	436.6	0	6
696191	3492.82	0	-2.19043	436.599	0	7
696189	3929.42	0	-2.46424	436.597	0	8
696186	4366.02	0	-2.73804	436.596	0	9
696183	4802.61	0	-3.01184	436.594	0	10
696180	5239.2	0	-3.28563	436.592	0	11
696177	5675.79	0	-3.55943	436.59	0	12
696173	6112.38	0	-3.83323	436.588	0	13
696169	6548.97	0	-4.10702	436.585	0	14
696165	6985.55	0	-4.38081	436.582	0	15
696160	7422.13	0	-4.65461	436.58	0	16
696156	7858.71	0	-4.92839	436.577	0	17
696151	8295.29	0	-5.20218	436.573	0	18
696145	8731.86	0	-5.47597	436.57	0	19
696140	9168.43	0	-5.74975	436.567	0	20
696134	9604.99	0	-6.02353	436.563	0	21
696128	10041.6	0	-6.29731	436.559	0	22
696121	10478.1	0	-6.57108	436.555	0	23
696114	10914.7	0	-6.84486	436.551	0	24
696107	11351.2	0	-7.11863	436.546	0	25
696100	11787.8	0	-7.3924	436.542	0	26
696093	12224.3	0	-7.66616	436.537	0	27
696085	12660.8	0	-7.93992	436.532	0	28
696077	13097.4	0	-8.21368	436.527	0	29
696068	13533.9	0	-8.48744	436.522	0	30
696060	13970.4	0	-8.76119	436.516	0	31
696051	14406.9	0	-9.03494	436.511	0	32
696042	14843.4	0	-9.30868	436.505	0	33
696032	15279.9	0	-9.58242	436.499	0	34
696023	15716.4	0	-9.85616	436.493	0	35
696013	16152.9	0	-10.1299	436.487	0	36
696002	16589.4	0	-10.4036	436.48	0	37
695992	17025.9	0	-10.6773	436.474	0	38
695981	17462.3	0	-10.9511	436.467	0	39
695970	17898.8	0	-11.2248	436.46	0	40
695959	18335.3	0	-11.4985	436.453	0	41
695947	18771.7	0	-11.7722	436.446	0	42
695935	19208.2	0	-12.0459	436.438	0	43
695923	19644.6	0	-12.3196	436.431	0	44
695910	20081	0	-12.5933	436.423	0	45
695898	20517.4	0	-12.867	436.415	0	46
695885	20953.8	0	-13.1407	436.407	0	47
695871	21390.2	0	-13.4144	436.398	0	48
695858	21826.6	0	-13.688	436.39	0	49
695844	22263	0	-13.9617	436.381	0	50
695830	22699.4	0	-14.2354	436.372	0	51
695815	23135.8	0	-14.509	436.363	0	52
695801	23572.1	0	-14.7827	436.354	0	53
695786	24008.5	0	-15.0563	436.345	0	54
695771	24444.8	0	-15.33	436.335	0	55
695755	24881.2	0	-15.6036	436.325	0	56
695740	25317.5	0	-15.8772	436.316	0	57
695723	25753.8	0	-16.1508	436.306	0	58
695707	26190.1	0	-16.4245	436.295	0	59
695691	26626.4	0	-16.6981	436.285	0	60
695674	27062.7	0	-16.9717	436.274	0	61
695657	27498.9	0	-17.2453	436.264	0	62
695639	27935.2	0	-17.5188	436.253	0	63
695622	28371.4	0	-17.7924	436.242	0	64
695604	28807.7	0	-18.066	436.23	0	65
695586	29243.9	0	-18.3396	436.219	0	66
695567	29680.1	0	-18.6131	436.207	0	67
695548	30116.3	0	-18.8867	436.196	0	68
695529	30552.5	0	-19.1602	436.184	0	69
695510	30988.7	0	-19.4338	436.172	0	70
695490	31424.8	0	-19.7073	436.159	0	71
695471	31861	0	-19.9808	436.147	0	72
695450	32297.1	0	-20.2543	436.134	0	73
695430	32733.3	0	-20.5278	436.122	0	74
695409	33169.4	0	-20.8013	436.109	0	75
695388	33605.5	0	-21.0748	436.095	0	76
695367	34041.6	0	-21.3483	436.082	0	77
695346	34477.6	0	-21.6218	436.069	0	78
695324	34913.7	0	-21.8953	436.055	0	79
695302	35349.7	0	-22.1687	436.041	0	80
695280	35785.8	0	-22.4422	436.027	0	81
695257	36221.8	0	-22.7156	436.013	0	82
695234	36657.8	0	-22.989	435.999	0	83
695211	37093.8	0	-23.2624	435.984	0	84
695188	37529.8	0	-23.5359	435.97	0	85
695164	37965.7	0	-23.8093	435.955	0	86
695140	38401.7	0	-24.0827	435.94	0	87
695116	38837.6	0	-24.356	435.924	0	88
695091	39273.5	0	-24.6294	435.909	0	89
695067	39709.4	0	-24.9028	435.894	0	90
695042	40145.3	0	-25.1761	435.878	0	91
695016	40581.2	0	-25.4495	435.862	0	92
694991	41017	0	-25.7228	435.846	0	93
694965	41452.9	0	-25.9961	435.83	0	94
694939	41888.7	0	-26.2695	435.813	0	95
694912	42324.5	0	-26.5428	435.797	0	96
694886	42760.3	0	-26.816	435.78	0	97
694859	43196.1	0	-27.0893	435.763	0	98
694831	43631.8	0	-27.3626	435.746	0	99
694804	44067.6	0	-27.6359	435.729	0	100
694776	44503.3	0	-27.9091	435.711	0	101
694748	44939	0	-28.1824	435.694	0	102
694720	45374.7	0	-28.4556	435.676	0	103
694691	45810.3	0	-28.7288	435.658	0	104
694662	46246	0	-29.002	435.64	0	105
694633	46681.6	0	-29.2752	435.622	0	106
694604	47117.2	0	-29.5484	435.603	0	107
694574	47552.8	0	-29.8216	435.585	0	108
694544	47988.4	0	-30.0947	435.566	0	109
694514	48424	0	-30.3679	435.547	0	110
694483	48859.5	0	-30.641	435.528	0	111
694453	49295	0	-30.9141	435.509	0	112
694422	49730.5	0	-31.1872	435.489	0	113
694390	50166	0	-31.4603	435.469	0	114
694359	50601.4	0	-31.7334	435.45	0	115
694327	51036.9	0	-32.0065	435.43	0	116
694295	51472.3	0	-32.2796	435.409	0	117
694262	51907.7	0	-32.5526	435.389	0	118
694230	52343.1	0	-32.8257	435.369	0	119
694197	52778.4	0	-33.0987	435.348	0	120
694163	53213.8	0	-33.3717	435.327	0	121
694130	53649.1	0	-33.6447	435.306	0	122
694096	54084.4	0	-33.9177	435.285	0	123
694062	54519.7	0	-34.1906	435.264	0	124
694028	54954.9	0	-34.4636	435.242	0	125
693993	55390.2	0	-34.7365	435.22	0	126
693958	55825.4	0	-35.0095	435.198	0	127
693923	56260.6	0	-35.2824	435.176	0	128
693888	56695.7	0	-35.5553	435.154	0	129
693852	57130.9	0	-35.8282	435.132	0	130
693816	57566	0	-36.1011	435.109	0	131
693780	58001.1	0	-36.3739	435.087	0	132
693743	58436.2	0	-36.6468	435.064	0	133
693706	58871.2	0	-36.9196	435.041	0	134
693669	59306.2	0	-37.1924	435.017	0	135
693632	59741.2	0	-37.4652	434.994	0	136
693594	60176.2	0	-37.738	434.97	0	137
693557	60611.2	0	-38.0108	434.947	0	138
693518	61046.1	0	-38.2835	434.923	0	139
693480	61481	0	-38.5563	434.899	0	140
693441	61915.9	0	-38.829	434.874	0	141
693402	62350.8	0	-39.1017	434.85	0	142
693363	62785.6	0	-39.3744	434.825	0	143
693324	63220.4	0	-39.6471	434.801	0	144
693284	63655.2	0	-39.9198	434.776	0	145
693244	64090	0	-40.1924	434.75	0	146
693203	64524.7	0	-40.4651	434.725	0	147
693163	64959.4	0	-40.7377	434.7	0	148
693122	65394.1	0	-41.0103	434.674	0	149
693081	65828.8	0	-41.2829	434.648	0	150
693039	66263.4	0	-41.5554	434.622	0	151
692998	66698	0	-41.828	434.596	0	152
692956	67132.6	0	-42.1005	434.57	0	153
692914	67567.2	0	-42.373	434.543	0	154
692871	68001.7	0	-42.6456	434.517	0	155
692828	68436.2	0	-42.918	434.49	0	156
692785	68870.7	0	-43.1905	434.463	0	157
692742	69305.1	0	-43.463	434.436	0	158
692698	69739.5	0	-43.7354	434.408	0	159
692654	70173.9	0	-44.0078	434.381	0	160
692610	70608.3	0	-44.2802	434.353	0	161
692566	71042.6	0	-44.5526	434.325	0	162
692521	71477	0	-44.825	434.297	0	163
692476	71911.2	0	-45.0973	434.269	0	164
692431	72345.5	0	-45.3697	434.241	0	165
692385	72779.7	0	-45.642	434.212	0	166
692340	73213.9	0	-45.9143	434.183	0	167
692294	73648.1	0	-46.1865	434.155	0	168
692247	74082.2	0	-46.4588	434.126	0	169
692201	74516.3	0	-46.7311	434.096	0	170
692154	74950.4	0	-47.0033	434.067	0	171
692107	75384.5	0	-47.2755	434.037	0	172
692059	75818.5	0	-47.5477	434.008	0	173
692012	76252.5	0	-47.8198	433.978	0	174
691964	76686.4	0	-48.092	433.948	0	175
691915	77120.4	0	-48.3641	433.917	0	176
691867	77554.3	0	-48.6362	433.887	0	177
691818	77988.2	0	-48.9083	433.856	0	178
691769	78422	0	-49.1804	433.826	0	179
691720	78855.8	0	-49.4524	433.795	0	180
691670	79289.6	0	-49.7245	433.764	0	181
691620	79723.3	0	-49.9965	433.732	0	182
691570	80157	0	-50.2685	433.701	0	183
691520	80590.7	0	-50.5405	433.669	0	184
691469	81024.4	0	-50.8124	433.638	0	185
691418	81458	0	-51.0843	433.606	0	186
691367	81891.6	0	-51.3563	433.573	0	187
691315	82325.2	0	-51.6282	433.541	0	188
691264	82758.7	0	-51.9	433.509	0	189
691212	83192.2	0	-52.1719	433.476	0	190
691159	83625.6	0	-52.4437	433.443	0	191
691107	84059.1	0	-52.7155	433.41	0	192
691054	84492.5	0	-52.9873	433.377	0	193
691001	84925.8	0	-53.2591	433.344	0	194
690947	85359.1	0	-53.5308	433.31	0	195
690894	85792.4	0	-53.8026	433.277	0	196
690840	86225.7	0	-54.0743	433.243	0	197
690786	86658.9	0	-54.346	433.209	0	198
690731	87092.1	0	-54.6176	433.175	0	199
690676	87525.3	0	-54.8893	433.14	0	200
690621	87958.4	0	-55.1609	433.106	0	201
690566	88391.5	0	-55.4325	433.071	0	202
690510	88824.5	0	-55.7041	433.036	0	203
690455	89257.6	0	-55.9756	433.001	0	204
690398	89690.5	0	-56.2472	432.966	0	205
690342	90123.5	0	-56.5187	432.931	0	206
690285	90556.4	0	-56.7902	432.895	0	207
690229	90989.3	0	-57.0616	432.86	0	208
690171	91422.1	0	-57.3331	432.824	0	209
690114	91854.9	0	-57.6045	432.788	0	210
690056	92287.7	0	-57.8759	432.751	0	211
689998	92720.4	0	-58.1473	432.715	0	212
689940	93153.1	0	-58.4186	432.678	0	213
689881	93585.8	0	-58.69	432.642	0	214
689822	94018.4	0	-58.9613	432.605	0	215
689763	94451	0	-59.2326	432.568	0	216
689704	94883.5	0	-59.5038	432.531	0	217
689644	95316.1	0	-59.7751	432.493	0	218
689584	95748.5	0	-60.0463	432.456	0	219
689524	96181	0	-60.3175	432.418	0	220
689464	96613.4	0	-60.5886	432.38	0	221
689403	97045.7	0	-60.8598	432.342	0	222
689342	97478	0	-61.1309	432.304	0	223
689281	97910.3	0	-61.402	432.265	0	224
689219	98342.6	0	-61.6731	432.227	0	225
689157	98774.8	0	-61.9441	432.188	0	226
689095	99207	0	-62.2152	432.149	0	227
689033	99639.1	0	-62.4862	432.11	0	228
688970	100071	0	-62.7571	432.071	0	229
688907	100503	0	-63.0281	432.031	0	230
688844	100935	0	-63.299	431.991	0	231
688781	101367	0	-63.5699	431.952	0	232
688717	101799	0	-63.8408	431.912	0	233
688653	102231	0	-64.1116	431.872	0	234
688589	102663	0	-64.3825	431.831	0	235
688524	103095	0	-64.6533	431.791	0	236
688460	103526	0	-64.924	431.75	0	237
688395	103958	0	-65.1948	431.709	0	238
688329	104390	0	-65.4655	431.668	0	239
688264	104822	0	-65.7362	431.627	0	240
688198	105253	0	-66.0069	431.586	0	241
688132	105685	0	-66.2775	431.545	0	242
688065	106116	0	-66.5481	431.503	0	243
687999	106548	0	-66.8187	431.461	0	244
687932	106979	0	-67.0893	431.419	0	245
687864	107411	0	-67.3598	431.377	0	246
687797	107842	0	-67.6303	431.335	0	247
687729	108273	0	-67.9008	431.292	0	248
687661	108704	0	-68.1713	431.249	0	249
687593	109136	0	-68.4417	431.207	0	250
687524	109567	0	-68.7121	431.164	0	251
687455	109998	0	-68.9825	431.12	0	252
687386	110429	0	-69.2529	431.077	0	253
687317	110860	0	-69.5232	431.034	0	254
687247	111291	0	-69.7935	430.99	0	255
687177	111722	0	-70.0638	430.946	0	256
687107	112153	0	-70.334	430.902	0	257
687037	112584	0	-70.6042	430.858	0	258
686966	113015	0	-70.8744	430.813	0	259
686895	113446	0	-71.1446	430.769	0	260
686824	113876	0	-71.4147	430.724	0	261
686752	114307	0	-71.6848	430.679	0	262
686680	114738	0	-71.9549	430.634	0	263
686608	115168	0	-72.2249	430.589	0	264
686536	115599	0	-72.4949	430.544	0	265
686463	116029	0	-72.7649	430.498	0	266
686390	116460	0	-73.0349	430.452	0	267
686317	116890	0	-73.3048	430.407	0	268
686244	117321	0	-73.5747	430.36	0	269
686170	117751	0	-73.8446	430.314	0	270
686096	118181	0	-74.1145	430.268	0	271
686022	118612	0	-74.3843	430.221	0	272
685947	119042	0	-74.6541	430.175	0	273
685872	119472	0	-74.9238	430.128	0	274
685797	119902	0	-75.1935	430.081	0	275
685722	120332	0	-75.4632	430.033	0	276
685646	120762	0	-75.7329	429.986	0	277
685571	121192	0	-76.0026	429.938	0	278
685494	121622	0	-76.2722	429.891	0	279
685418	122052	0	-76.5417	429.843	0	280
685341	122482	0	-76.8113	429.795	0	281
685264	122911	0	-77.0808	429.746	0	282
685187	123341	0	-77.3503	429.698	0	283
685110	123771	0	-77.6198	429.649	0	284
685032	124200	0	-77.8892	429.601	0	285
684954	124630	0	-78.1586	429.552	0	286
684876	125060	0	-78.428	429.503	0	287
684797	125489	0	-78.6973	429.453	0	288
684718	125918	0	-78.9666	429.404	0	289
684639	126348	0	-79.2359	429.354	0	290
684560	126777	0	-79.5051	429.304	0	291
684480	127206	0	-79.7743	429.255	0	292
684400	127636	0	-80.0435	429.204	0	293
684320	128065	0	-80.3127	429.154	0	294
684240	128494	0	-80.5818	429.104	0	295
684159	128923	0	-80.8509	429.053	0	296
684078	129352	0	-81.1199	429.002	0	297
683997	129781	0	-81.3889	428.951	0	298
683915	130210	0	-81.6579	428.9	0	299
683833	130639	0	-81.9269	428.849	0	300
683751	131068	0	-82.1958	428.797	0	301
683669	131496	0	-82.4647	428.746	0	302
683586	131925	0	-82.7336	428.694	0	303
683503	132354	0	-83.0024	428.642	0	304
683420	132782	0	-83.2712	428.59	0	305
683337	133211	0	-83.54	428.538	0	306
683253	133640	0	-83.8087	428.485	0	307
683169	134068	0	-84.0774	428.432	0	308
683085	134496	0	-84.346	428.38	0	309
683001	134925	0	-84.6147	428.327	0	310
682916	135353	0	-84.8833	428.274	0	311
682831	135781	0	-85.1518	428.22	0	312
682745	136209	0	-85.4204	428.167	0	313
682660	136638	0	-85.6889	428.113	0	314
682574	137066	0	-85.9573	428.059	0	315
682488	137494	0	-86.2258	428.005	0	316
682402	137922	0	-86.4942	427.951	0	317
682315	138350	0	-86.7625	427.897	0	318
682228	138778	0	-87.0308	427.842	0	319
682141	139205	0	-87.2991	427.788	0	320
682054	139633	0	-87.5674	427.733	0	321
681966	140061	0	-87.8356	427.678	0	322
681878	140488	0	-88.1038	427.623	0	323
681790	140916	0	-88.372	427.567	0	324
681701	141344	0	-88.6401	427.512	0	325
681612	141771	0	-88.9082	427.456	0	326
681523	142198	0	-89.1762	427.4	0	327
681434	142626	0	-89.4442	427.344	0	328
681344	143053	0	-89.7122	427.288	0	329
681255	143480	0	-89.9802	427.232	0	330
681164	143908	0	-90.2481	427.175	0	331
681074	144335	0	-90.516	427.119	0	332
680983	144762	0	-90.7838	427.062	0	333
680893	145189	0	-91.0516	427.005	0	334
680801	145616	0	-91.3194	426.947	0	335
680710	146043	0	-91.5871	426.89	0	336
680618	146470	0	-91.8548	426.833	0	337
680526	146896	0	-92.1224	426.775	0	338
680434	147323	0	-92.3901	426.717	0	339
680341	147750	0	-92.6577	426.659	0	340
680249	148177	0	-92.9252	426.601	0	341
680156	148603	0	-93.1927	426.542	0	342
680062	149030	0	-93.4602	426.484	0	343
679969	149456	0	-93.7276	426.425	0	344
679875	149882	0	-93.995	426.366	0	345
679781	150309	0	-94.2624	426.307	0	346
679686	150735	0	-94.5297	426.248	0	347
679592	151161	0	-94.797	426.189	0	348
679497	151587	0	-95.0643	426.129	0	349
679401	152014	0	-95.3315	426.07	0	350
679306	152440	0	-95.5987	426.01	0	351
679210	152866	0	-95.8658	425.95	0	352
679114	153292	0	-96.1329	425.889	0	353
679018	153717	0	-96.4	425.829	0	354
678921	154143	0	-96.667	425.769	0	355
678825	154569	0	-96.934	425.708	0	356
678728	154995	0	-97.201	425.647	0	357
678630	155420	0	-97.4679	425.586	0	358
678533	155846	0	-97.7348	425.525	0	359
678435	156271	0	-98.0016	425.463	0	360
678337	156697	0	-98.2684	425.402	0	361
678238	157122	0	-98.5352	425.34	0	362
678140	157547	0	-98.8019	425.278	0	363
678041	157973	0	-99.0686	425.216	0	364
677941	158398	0	-99.3352	425.154	0	365
677842	158823	0	-99.6018	425.092	0	366
677742	159248	0	-99.8684	425.029	0	367
677642	159673	0	-100.135	424.966	0	368
677542	160098	0	-100.401	424.903	0	369
677441	160523	0	-100.668	424.84	0	370
677341	160948	0	-100.934	424.777	0	371
677240	161372	0	-101.201	424.714	0	372
677138	161797	0	-101.467	424.65	0	373
677037	162222	0	-101.733	424.587	0	374
676935	162646	0	-101.999	424.523	0	375
676833	163071	0	-102.266	424.459	0	376
676730	163495	0	-102.532	424.394	0	377
676628	163919	0	-102.798	424.33	0	378
676525	164344	0	-103.064	424.265	0	379
676421	164768	0	-103.33	424.201	0	380
676318	165192	0	-103.596	424.136	0	381
676214	165616	0	-103.862	424.071	0	382
676110	166040	0	-104.128	424.006	0	383
676006	166464	0	-104.394	423.94	0	384
675901	166888	0	-104.66	423.875	0	385
675797	167312	0	-104.926	423.809	0	386
